JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_636  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_637  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_638  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_639  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_640  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_641  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_643  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_644  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_645  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_647  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_648  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_649  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_650  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_652  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_653  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_654  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_655  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_656  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_657  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_658  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_659  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_660  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_661  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_662  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_663  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_665  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_666  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_667  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_668  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_669  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_670  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_671  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_672  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_673  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_674  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_675  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_678  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_679  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_680  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_701  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_702  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_703  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_704  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_705  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_706  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_707  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_708  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_709  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_710  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_711  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_712  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_713  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_714  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_715  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_716  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_717  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_718  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
