name,folder,date,bytes,isdir,datenum,reg1,reg2,timeSet,time,freq,encRet,hitBC,missBC,hitST,missST,subID,chi,chi2,hitSaturation,missSaturation,hitEff,missEff,hitChar,missChar
acc_mtl_enc_HFB_1_27.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,183666,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.0349983010533469,0.00696568127760788,0.0214407838532519,0.0100270800748106,SD5,89,77,0.0909090909090909,0.0636363636363636,0.169083212219159,0.380052821795945,25.8601864722797,16.6725349714647
acc_mtl_enc_HFB_1_28.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:08,183666,0,739444.416064815,acc,mtl,HFB,-225,2,enc,0.0349983010533469,0.00696568127760788,0.0214407838532519,0.0100270800748106,SD5,89,78,0.0909090909090909,0.0636363636363636,0.169083212219159,0.380052821795945,25.8601864722797,16.6725349714647
acc_mtl_enc_HFB_1_29.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:04,197730,0,739444.416018519,acc,mtl,HFB,-225,2,enc,0.00774336283185841,0.0121681415929204,0.00817021025368309,0.0211137279094563,SLCH010,97,87,0.0175438596491228,0.087719298245614,0.0666892156645301,0.448004968172638,34.4723773636566,13.9633587242759
acc_mtl_enc_HFB_1_3.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,43438,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0293501048218029,0.0076869322152341,0.0213469499366037,0.0272306299062625,LC04,35,7,0.0545454545454545,0.127272727272727,0.152990754101865,0.520650953984286,27.2197660424538,11.5066172123952
acc_mtl_enc_HFB_1_30.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:04,197730,0,739444.416018519,acc,mtl,HFB,-225,2,enc,0.00774336283185841,0.0121681415929204,0.00817021025368309,0.0211137279094563,SLCH010,97,88,0.0175438596491228,0.087719298245614,0.0666892156645301,0.448004968172638,34.4723773636566,13.9633587242759
acc_mtl_enc_HFB_1_31.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:05,197730,0,739444.416030093,acc,mtl,HFB,-225,2,enc,0.00774336283185841,0.0121681415929204,0.00817021025368309,0.0211137279094563,SLCH010,97,89,0.0175438596491228,0.087719298245614,0.0666892156645301,0.448004968172638,34.4723773636566,13.9633587242759
acc_mtl_enc_HFB_1_32.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:06,197626,0,739444.416041667,acc,mtl,HFB,-225,2,enc,0.000948166877370417,0.00742730720606827,0.00409679192617484,0.0158855473784805,SLCH010,99,87,0,0.114035087719298,0.0913443885032147,0.441217719815758,33.1325075788979,14.7418320848659
acc_mtl_enc_HFB_1_33.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:06,197626,0,739444.416041667,acc,mtl,HFB,-225,2,enc,0.000948166877370417,0.00742730720606827,0.00409679192617484,0.0158855473784805,SLCH010,99,88,0,0.114035087719298,0.0913443885032147,0.441217719815758,33.1325075788979,14.7418320848659
acc_mtl_enc_HFB_1_34.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:06,197626,0,739444.416041667,acc,mtl,HFB,-225,2,enc,0.000948166877370417,0.00742730720606827,0.00409679192617484,0.0158855473784805,SLCH010,99,89,0,0.114035087719298,0.0913443885032147,0.441217719815758,33.1325075788979,14.7418320848659
acc_mtl_enc_HFB_1_35.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:05,197713,0,739444.416030093,acc,mtl,HFB,-225,2,enc,0.0156447534766119,0.0015802781289507,0.0113208222871952,-0.00543671129287851,SLCH010,100,87,0.0087719298245614,0.0087719298245614,0.0753772504471153,0.442708171608958,34.8531956052211,14.5355349539384
acc_mtl_enc_HFB_1_36.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:05,197713,0,739444.416030093,acc,mtl,HFB,-225,2,enc,0.0156447534766119,0.0015802781289507,0.0113208222871952,-0.00543671129287851,SLCH010,100,88,0.0087719298245614,0.0087719298245614,0.0753772504471153,0.442708171608958,34.8531956052211,14.5355349539384
acc_mtl_enc_HFB_1_37.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:05,197713,0,739444.416030093,acc,mtl,HFB,-225,2,enc,0.0156447534766119,0.0015802781289507,0.0113208222871952,-0.00543671129287851,SLCH010,100,89,0.0087719298245614,0.0087719298245614,0.0753772504471153,0.442708171608958,34.8531956052211,14.5355349539384
acc_mtl_enc_HFB_1_38.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0191256830601093,0.0092896174863388,0.0163208646357834,0.00512404898620659,ECoG15,6,22,0.0806451612903226,0.0645161290322581,0.203052051068973,0.427842411422526,23.8768741559518,15.5852502428737
acc_mtl_enc_HFB_1_39.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0191256830601093,0.0092896174863388,0.0163208646357834,0.00512404898620659,ECoG15,6,23,0.0806451612903226,0.0645161290322581,0.203052051068973,0.427842411422526,23.8768741559518,15.5852502428737
acc_mtl_enc_HFB_1_4.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,43407,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.00838574423480084,0.0146750524109015,0.013565134157649,0.0197633211390342,LC04,37,5,0.0181818181818182,0.127272727272727,0.183731109892726,0.520145903479236,26.3038852990956,11.6782410887622
acc_mtl_enc_HFB_1_40.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0191256830601093,0.0092896174863388,0.0163208646357834,0.00512404898620659,ECoG15,6,24,0.0806451612903226,0.0645161290322581,0.203052051068973,0.427842411422526,23.8768741559518,15.5852502428737
acc_mtl_enc_HFB_1_41.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56045,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0191256830601093,0.0092896174863388,0.0163208646357834,0.00512404898620659,ECoG15,6,25,0.0806451612903226,0.0645161290322581,0.203052051068973,0.427842411422526,23.8768741559518,15.5852502428737
acc_mtl_enc_HFB_1_42.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56047,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0442622950819672,0.00710382513661202,0.0345356536790551,0.0121649362805727,ECoG15,11,22,0.112903225806452,0.0645161290322581,0.258774074506491,0.425004406839413,21.9337767293515,15.6681494942516
acc_mtl_enc_HFB_1_43.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56047,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0442622950819672,0.00710382513661202,0.0345356536790551,0.0121649362805727,ECoG15,11,23,0.112903225806452,0.0645161290322581,0.258774074506491,0.425004406839413,21.9337767293515,15.6681494942516
acc_mtl_enc_HFB_1_44.mat,R:\MSS\Johnson_Lab\dtf8829\QuestConnect\graphAnalysis\out,11-Jul-2024 09:59:09,56047,0,739444.416076389,acc,mtl,HFB,-225,2,enc,0.0442622950819672,0.00710382513661202,0.0345356536790551,0.0121649362805727,ECoG15,11,24,0.112903225806452,0.0645161290322581,0.258774074506491,0.425004406839413,21.9337767293515,15.6681494942516
